temperature,rainfall,humidity,category,label
26.53237848,79.35083525,77.8140361,holti,anggur
26.64034673,84.7490786,79.09068057,holti,anggur
29.94536928,82.53110229,79.8360224,holti,anggur
29.79405183,86.49823703,76.85821187,holti,anggur
26.35530805,81.41751112,78.02279833,holti,anggur
29.51732808,66.82145065,79.47987983,holti,anggur
27.57434237,92.55944092,79.83506441,holti,anggur
30.93789988,68.03418497,79.15385637,holti,anggur
27.43949124,91.87017686,76.6785217,holti,anggur
30.50885177,74.67016933,79.43314331,holti,anggur
27.77182648,80.42508467,79.89376131,holti,anggur
29.4270987,66.51517106,77.7467726,holti,anggur
29.73614046,75.28233493,77.5947374,holti,anggur
26.70867393,66.23445217,79.41311719,holti,anggur
30.18293343,83.40401044,78.26689878,holti,anggur
27.14657523,77.09440237,78.22372772,holti,anggur
28.68187184,96.79312644,75.61756918,holti,anggur
27.35973743,91.48854779,76.91645111,holti,anggur
30.12169723,68.26408706,78.79758674,holti,anggur
29.07233042,99.12798401,77.54950199,holti,anggur
28.17030167,69.48055544,79.86531868,holti,anggur
29.82476168,73.99778227,79.08535989,holti,anggur
26.93577953,80.81164082,76.64899769,holti,anggur
27.82266395,98.52141388,78.19985222,holti,anggur
28.11752054,78.97474463,75.24718516,holti,anggur
27.4341925,96.20248388,79.31768728,holti,anggur
28.67381241,72.20197917,77.28371357,holti,anggur
29.02785747,97.33655584,77.98505143,holti,anggur
26.21097479,77.07686004,78.30292208,holti,anggur
29.04921342,70.7913198,76.30764535,holti,anggur
26.23671633,82.21308982,79.41117007,holti,anggur
30.12181591,98.9696127,76.1677659,holti,anggur
27.07212524,87.19341655,79.60021364,holti,anggur
28.25940547,80.89422575,78.17725782,holti,anggur
29.10462796,72.05599352,75.77572721,holti,anggur
26.88874979,99.85830702,77.63904507,holti,anggur
28.59956614,69.53509713,79.26193309,holti,anggur
28.39925405,80.59442345,75.82295135,holti,anggur
30.91968924,98.25863632,78.39498131,holti,anggur
27.16917606,84.7182505,76.91013092,holti,anggur
26.53849371,96.63077529,76.6426243,holti,anggur
29.43453073,90.84322626,76.20492452,holti,anggur
29.60471941,82.84810395,75.70476281,holti,anggur
27.57288959,98.08928718,76.25267183,holti,anggur
28.01603821,74.6599716,75.50794077,holti,anggur
28.00345509,96.11616185,75.05305837,holti,anggur
26.58879482,72.83696921,78.97524155,holti,anggur
28.51138531,91.55231374,77.00003161,holti,anggur
26.27084342,75.57885861,75.57535969,holti,anggur
28.19386928,88.66331313,77.97341407,holti,anggur
29.69111539,90.64737,79.23600078,holti,anggur
23.94308409,43.95212923,71.98944779,holti,Semangka
24.44151074,40.63766804,65.33072381,holti,Semangka
26.01889869,44.40759208,70.86366302,holti,Semangka
23.26301327,41.65562126,69.87759475,holti,Semangka
25.82381548,45.91144932,66.19306603,holti,Semangka
23.46002586,40.86992581,65.87268094,holti,Semangka
23.96370226,42.0622215,69.98424135,holti,Semangka
22.10200913,45.35786901,69.36044339,holti,Semangka
26.93747712,43.04441042,69.85255784,holti,Semangka
26.15658884,41.77302732,71.31157292,holti,Semangka
24.21253789,40.015009,71.83698512,holti,Semangka
23.86159718,47.52651143,71.94364756,holti,Semangka
22.27920719,41.94669939,65.08566353,holti,Semangka
23.10049875,46.6130616,65.7815359,holti,Semangka
26.87558021,44.76562118,71.07662618,holti,Semangka
26.71067106,45.48380713,67.17708827,holti,Semangka
26.08445711,47.21299578,65.2450418,holti,Semangka
24.97150551,45.03436136,66.80740084,holti,Semangka
25.88705485,46.85762709,66.33441088,holti,Semangka
23.48453477,41.37111833,70.57936401,holti,Semangka
26.4469897,44.67684254,68.36954495,holti,Semangka
22.81963968,44.94899505,69.53239365,holti,Semangka
26.83742126,42.66558328,74.18569884,holti,Semangka
25.7459727,48.17056631,65.66876321,holti,Semangka
26.84624493,41.47464505,68.96963542,holti,Semangka
23.99885581,42.92182374,65.87430527,holti,Semangka
25.2955182,44.53516434,69.87069112,holti,Semangka
26.96115721,47.70192775,65.89800825,holti,Semangka
24.29611533,44.94460656,68.44298958,holti,Semangka
26.22633685,43.78971363,69.6653727,holti,Semangka
25.54878496,42.12460062,70.32444427,holti,Semangka
25.20111106,49.76685954,71.61596029,holti,Semangka
22.25818174,45.20475743,68.76888917,holti,Semangka
23.98850363,49.8923271,67.03735193,holti,Semangka
23.00563413,46.34793195,74.75554323,holti,Semangka
26.85710104,40.09292206,72.77146428,holti,Semangka
23.91969054,43.24985779,65.24096904,holti,Semangka
23.8699139,40.25123401,68.59747552,holti,Semangka
23.12480258,42.05109048,73.39014606,holti,Semangka
25.60330095,45.53807191,67.06423242,holti,Semangka
22.71614617,41.33303682,71.87041335,holti,Semangka
24.07507357,49.47111891,68.37851138,holti,Semangka
25.38131329,48.38021809,69.53073465,holti,Semangka
23.31242446,45.33753568,71.22906869,holti,Semangka
24.37401997,45.26134713,70.96816148,holti,Semangka
26.40112584,43.84247995,65.78609957,holti,Semangka
26.61269847,45.38696149,74.56490671,holti,Semangka
25.04048216,41.4481357,65.98956059,holti,Semangka
22.58440446,48.05865154,67.28761045,holti,Semangka
22.70601551,40.12199902,70.88367792,holti,Semangka
23.6891857,42.42539223,71.06770583,holti,Semangka
23.68196223,41.33960994,65.0920119,holti,Semangka
26.62111439,44.87474653,69.69477928,holti,Semangka
24.20280994,41.46926622,73.36871727,holti,Semangka
22.58161136,43.71189732,71.07998803,holti,Semangka
22.30811792,44.05356248,69.97727368,holti,Semangka
24.81809622,45.78277724,65.79742938,holti,Semangka
26.49020441,44.28326729,66.97685556,holti,Semangka
25.39121333,44.77172547,65.81442912,holti,Semangka
22.7854395,45.39557572,65.94263802,holti,Semangka
24.63431586,45.80673497,68.98768725,holti,Semangka
23.27785356,47.76761651,73.78964046,holti,Semangka
26.1960937,41.52271552,74.72036247,holti,Semangka
25.58207579,42.15689387,69.39454905,holti,Semangka
26.77933501,40.58148764,70.63671654,holti,Semangka
22.72751148,41.61893517,71.31422983,holti,Semangka
25.70562226,47.26847039,74.63813679,holti,Semangka
22.51368768,48.195279,72.66013388,holti,Semangka
22.80170065,46.66583099,70.998641,holti,Semangka
25.80769118,47.60951491,74.73076611,holti,Semangka
25.33808163,41.18597686,68.30331914,holti,Semangka
22.06828367,47.12182508,67.99128816,holti,Semangka
23.73377122,42.69642851,73.33771741,holti,Semangka
26.570935,48.63033624,66.63958538,holti,Semangka
23.42248879,41.21412208,72.59538066,holti,Semangka
26.36555205,47.02598961,66.37659635,holti,Semangka
23.28148692,42.86211287,65.72905276,holti,Semangka
25.38786688,49.32346117,66.46663466,holti,Semangka
23.65633184,42.96573598,73.17630313,holti,Semangka
25.96000782,43.15225606,70.66658846,holti,Semangka
23.07615887,42.6162676,70.41754317,holti,Semangka
24.7340654,42.29325218,72.65357242,holti,Semangka
23.44575333,40.75763758,66.35027873,holti,Semangka
25.16500622,41.64302583,65.35171954,holti,Semangka
25.13996636,47.43660807,70.65194593,holti,Semangka
23.78008528,47.42640929,67.40123999,holti,Semangka
23.0533862,43.53473756,66.56625562,holti,Semangka
26.40977688,40.55991465,72.82411361,holti,Semangka
26.3875896,43.4482132,69.65549285,holti,Semangka
25.38983136,49.0685941,69.86929935,holti,Semangka
23.71702422,45.17016921,65.34094609,holti,Semangka
25.45330935,41.46965928,71.44379677,holti,Semangka
24.8416311,43.56711549,67.17884687,holti,Semangka
22.63293012,43.96233463,69.90545217,holti,Semangka
22.00640567,45.22470634,72.31771638,holti,Semangka
25.59631806,40.23801238,71.82647524,holti,Semangka
22.48790411,40.10549447,67.1256584,holti,Semangka
22.47052258,46.70944325,73.68896344,holti,Semangka
25.08105175,48.53779757,74.78659982,holti,Semangka
24.43962866,44.69837382,74.84091662,holti,Semangka
25.48846481,160.5015138,182.1848009,holti,Apel
24.80933552,180.5345717,172.3208227,holti,Apel
25.03238377,203.971715,189.003491,holti,Apel
26.4164753,153.6304984,165.4085617,holti,Apel
25.59556988,170.7361451,158.3305223,holti,Apel
27.6803466,150.7710424,156.0434935,holti,Apel
26.78867952,157.1170386,188.3842138,holti,Apel
24.81386612,167.5223256,144.1409079,holti,Apel
27.46101609,186.3864245,151.2871126,holti,Apel
27.17499392,206.3053605,164.4564354,holti,Apel
24.06387501,166.4662299,181.0022813,holti,Apel
25.45682274,164.3259057,163.1358731,holti,Apel
27.77768175,177.7352147,167.9631942,holti,Apel
26.50996929,152.3997354,187.6359174,holti,Apel
27.33209762,152.8803248,144.0940102,holti,Apel
26.40795022,156.4866642,154.9537596,holti,Apel
27.94843968,183.3399621,185.4295409,holti,Apel
26.766624,185.208924,147.7155373,holti,Apel
27.49635452,184.1001952,146.9245035,holti,Apel
25.59623579,179.0915445,172.9299955,holti,Apel
24.25891916,162.2510828,182.7742296,holti,Apel
24.24416478,154.958731,173.1602129,holti,Apel
24.30090101,181.4671798,141.9652224,holti,Apel
26.91263187,150.5530255,150.8277731,holti,Apel
27.04388026,198.646103,144.1457521,holti,Apel
27.72420489,172.7779166,154.1966409,holti,Apel
26.00769019,193.7986657,151.9264796,holti,Apel
26.55447726,166.0046187,147.5775563,holti,Apel
25.95302419,161.4523839,140.5828261,holti,Apel
25.37666116,151.6474909,171.3998819,holti,Apel
26.60742878,151.8015734,167.2901744,holti,Apel
25.56318638,162.3223121,183.8766562,holti,Apel
24.18608005,184.5173053,175.3539646,holti,Apel
27.34284206,170.2197576,144.3786178,holti,Apel
25.65545161,160.1188895,186.8968041,holti,Apel
25.46649158,203.7856958,154.2431762,holti,Apel
24.24309496,208.552084,170.1448053,holti,Apel
24.56536291,179.5458803,147.724444,holti,Apel
24.16890716,209.5815705,177.3638576,holti,Apel
26.69913418,175.8427206,168.0153942,holti,Apel
24.98515511,188.9356514,179.7531294,holti,Apel
27.94794139,182.6461589,160.9183006,holti,Apel
27.39953603,179.8930137,169.5248499,holti,Apel
25.54562465,188.8498582,172.0732106,holti,Apel
25.33978576,159.3152133,142.4843689,holti,Apel
25.87984012,203.8186529,172.2712404,holti,Apel
27.50762516,177.9841577,149.8108003,holti,Apel
26.35952593,201.09323,151.528976,holti,Apel
27.88549826,172.7837213,147.4322232,holti,Apel
26.34968281,150.9549829,189.2113102,holti,Apel
26.78049569,204.8625133,169.1445041,holti,Apel
25.01821617,192.8717959,189.9172464,holti,Apel
25.06126406,201.7063525,145.9874645,holti,Apel
26.40158114,207.0939748,176.4252298,holti,Apel
27.25595436,198.3940438,180.9523192,holti,Apel
27.86148748,199.7750458,147.8795289,holti,Apel
27.1631542,168.0368434,186.6173176,holti,Apel
27.27410012,208.8667431,160.3183397,holti,Apel
26.73289656,182.3225699,149.2946854,holti,Apel
25.34504623,196.3692208,170.4574783,holti,Apel
24.73971838,184.8814886,156.0360545,holti,Apel
26.94595735,173.5937016,158.396922,holti,Apel
26.90175051,170.3561845,183.4656855,holti,Apel
24.70791455,199.3227954,167.3205261,holti,Apel
24.74105502,187.1799015,164.7765472,holti,Apel
26.26980761,191.8733902,177.1016943,holti,Apel
26.48045937,192.2016729,186.854123,holti,Apel
24.11669472,179.7103644,158.6332535,holti,Apel
27.4645476,201.0247628,148.5212564,holti,Apel
25.04863644,158.8827466,173.5704701,holti,Apel
27.16113664,154.1974128,175.5676498,holti,Apel
26.83468497,175.6785944,166.0430709,holti,Apel
25.10165263,158.6526598,155.2822541,holti,Apel
24.01104986,169.4675246,151.2429478,holti,Apel
25.01276686,203.8311205,144.973211,holti,Apel
27.76857481,168.4098079,183.1172578,holti,Apel
24.64583467,205.16823,144.6079525,holti,Apel
26.67003526,152.3529952,145.3835722,holti,Apel
24.55230139,196.8138555,163.1378183,holti,Apel
27.17972997,153.3859776,141.8140206,holti,Apel
26.31643771,152.8314791,172.4542079,holti,Apel
26.31409902,178.4761759,159.0191186,holti,Apel
27.97133104,174.2433313,140.7836879,holti,Apel
24.01407073,181.7032194,178.0477651,holti,Apel
25.96564546,159.6813704,159.0585828,holti,Apel
27.57613824,167.7384435,179.7875643,holti,Apel
24.10028654,184.9956985,161.9622979,holti,Apel
24.57327074,165.2060888,144.9178508,holti,Apel
26.98369313,172.9879531,140.9985259,holti,Apel
24.67863976,169.1998469,154.9852075,holti,Apel
27.16485311,158.4317927,161.5883898,holti,Apel
25.39451346,209.5062349,182.4065992,holti,Apel
24.84950714,154.8983985,150.8102524,holti,Apel
25.80454955,156.1476331,167.1042579,holti,Apel
25.61315701,179.4326811,170.0853836,holti,Apel
27.36727115,201.8977367,183.0800339,holti,Apel
27.95714611,178.5230627,189.0476162,holti,Apel
24.30864831,159.5081297,143.7567824,holti,Apel
24.4616518,155.9797033,167.7780963,holti,Apel
25.79006193,191.8319747,173.921372,holti,Apel
20.43027689,191.5081385,51.00901531,holti,Jeruk
23.02780051,146.317006,51.46321789,holti,Jeruk
22.21543992,187.5826984,56.74984585,holti,Jeruk
20.85205145,167.3126717,57.06185816,holti,Jeruk
22.39227954,188.7941893,58.5644369,holti,Jeruk
20.68599968,183.3749515,56.02583945,holti,Jeruk
21.62787212,132.1463321,54.93597611,holti,Jeruk
21.47721927,160.8897432,53.13813401,holti,Jeruk
22.37239074,146.7673533,55.33532922,holti,Jeruk
20.90664673,176.9979806,54.27051915,holti,Jeruk
20.79089123,164.1706692,57.94357815,holti,Jeruk
22.1138062,206.9170665,54.29597319,holti,Jeruk
22.23437916,181.1968856,53.10648532,holti,Jeruk
21.84868339,162.0069619,52.41774234,holti,Jeruk
23.90759988,145.8117606,56.7825255,holti,Jeruk
21.03596972,135.869392,55.70988024,holti,Jeruk
23.47569572,152.6915575,50.10939975,holti,Jeruk
22.4286909,149.3306634,56.49766391,holti,Jeruk
20.53148634,168.8041462,51.77337922,holti,Jeruk
20.36865938,129.6793209,50.20794093,holti,Jeruk
22.25988504,145.8670678,53.06920251,holti,Jeruk
20.1922724,170.5343266,58.41007129,holti,Jeruk
20.01293093,148.1541786,52.03825181,holti,Jeruk
20.08886978,172.6409813,50.1415563,holti,Jeruk
22.47884853,134.7749733,54.8003801,holti,Jeruk
21.25234529,163.155752,57.41544075,holti,Jeruk
20.30680842,125.4828124,59.17942293,holti,Jeruk
20.91607753,135.2519913,50.95792903,holti,Jeruk
22.25265428,173.9424793,59.46777569,holti,Jeruk
23.71712243,182.0088089,59.87029067,holti,Jeruk
22.04491301,187.4936111,50.95355028,holti,Jeruk
22.38742511,161.5620938,59.07938128,holti,Jeruk
21.51624531,134.5762464,57.43505887,holti,Jeruk
21.62945968,160.7685682,50.28884012,holti,Jeruk
21.73275711,153.0845085,51.52722388,holti,Jeruk
23.91948473,201.5483965,59.94734929,holti,Jeruk
23.67806254,180.9479512,52.59886318,holti,Jeruk
22.10838752,205.7729467,52.73224619,holti,Jeruk
22.62784846,145.7880675,57.0908908,holti,Jeruk
20.27405482,192.7013993,57.57260764,holti,Jeruk
23.75891074,200.080955,53.77081714,holti,Jeruk
21.79526702,127.3828289,58.75991637,holti,Jeruk
23.27850551,132.5149358,51.63505247,holti,Jeruk
21.91744457,152.3070956,54.06679398,holti,Jeruk
21.14084,137.2771641,58.75599429,holti,Jeruk
22.5812327,178.6477631,56.22474392,holti,Jeruk
20.05819784,167.6268631,53.10912758,holti,Jeruk
23.61151584,190.8827225,53.53940001,holti,Jeruk
20.88665717,147.9764674,55.74523385,holti,Jeruk
21.30181793,143.5381183,55.56433723,holti,Jeruk
20.2676929,130.3076615,52.52181978,holti,Jeruk
21.47047097,155.5017397,56.14485253,holti,Jeruk
22.64731546,180.7460595,57.11375485,holti,Jeruk
22.69769047,194.7375008,59.7964507,holti,Jeruk
21.39948381,195.737191,59.76560185,holti,Jeruk
21.29032225,192.0168186,55.45333518,holti,Jeruk
20.53250738,159.0703318,55.15783466,holti,Jeruk
22.17137965,177.5369133,56.37549241,holti,Jeruk
22.59439274,144.4199209,56.31166322,holti,Jeruk
23.60080322,143.5516518,58.45276174,holti,Jeruk
23.35204536,202.9098831,56.50132717,holti,Jeruk
20.88553146,137.3200925,53.88024228,holti,Jeruk
23.22227081,194.3825818,52.62280561,holti,Jeruk
22.6523235,132.65385,52.54788045,holti,Jeruk
20.72776025,189.253801,51.18713842,holti,Jeruk
23.72812673,162.3221221,54.28044193,holti,Jeruk
21.419655,153.8221437,56.81351978,holti,Jeruk
21.98152516,147.9477713,56.25099919,holti,Jeruk
20.39050587,207.0555119,52.52392724,holti,Jeruk
22.79076407,168.3602229,59.74503112,holti,Jeruk
21.58347917,185.5030994,58.97106258,holti,Jeruk
22.49464987,197.1239874,51.24485426,holti,Jeruk
22.37799147,125.7684789,56.29348284,holti,Jeruk
20.66019554,161.9047382,59.73835682,holti,Jeruk
23.00226964,137.6564636,53.31432737,holti,Jeruk
21.30229869,142.4756847,56.68008048,holti,Jeruk
23.88295696,194.9611259,54.85694458,holti,Jeruk
22.09422678,201.4349071,57.69253004,holti,Jeruk
21.66528182,125.991492,55.05706349,holti,Jeruk
22.88787906,207.5521122,59.21973002,holti,Jeruk
22.80819656,157.1590852,56.73869076,holti,Jeruk
20.18503429,130.4349873,53.8879945,holti,Jeruk
21.07061397,168.2673093,54.44745761,holti,Jeruk
23.19720625,189.5524677,52.70074773,holti,Jeruk
22.8995753,200.1249441,54.96285063,holti,Jeruk
22.13819157,195.2777858,50.97659977,holti,Jeruk
21.58890441,178.2357506,58.14365554,holti,Jeruk
20.88743932,134.1265088,56.36497307,holti,Jeruk
22.669525,202.6419138,58.9497334,holti,Jeruk
22.80301267,152.1189725,58.26335371,holti,Jeruk
20.78205254,150.4774734,54.67956312,holti,Jeruk
22.11481544,138.474972,59.14004295,holti,Jeruk
21.39549323,173.2569954,56.82240145,holti,Jeruk
22.25603967,134.0484211,58.10278612,holti,Jeruk
23.09403371,202.0267212,53.72146608,holti,Jeruk
22.22418902,140.5150839,56.05915722,holti,Jeruk
23.36969081,146.2213906,50.34723048,holti,Jeruk
21.43350871,195.153854,54.15748412,holti,Jeruk
23.15740749,138.1578059,53.68110495,holti,Jeruk
26.14947327,153.1479026,72.48706388,holti,Pepaya
29.16075124,127.7096321,75.86493187,holti,Pepaya
26.30864494,139.3064337,71.43074682,holti,Pepaya
29.3693778,125.1213475,76.94507509,holti,Pepaya
26.69054331,106.2983071,73.63248556,holti,Pepaya
28.77896345,116.3186179,78.07141994,holti,Pepaya
29.44198684,152.0129047,77.09820841,holti,Pepaya
25.59041812,142.7046656,78.55772045,holti,Pepaya
25.62413793,152.1063055,78.16947647,holti,Pepaya
28.80787717,126.5247171,78.5267366,holti,Pepaya
26.29637727,127.7328821,77.71567901,holti,Pepaya
26.9346725,155.1881441,70.58394153,holti,Pepaya
25.90338319,112.8263342,70.10129286,holti,Pepaya
26.67276093,119.3254978,77.21310564,holti,Pepaya
29.0918322,119.1350768,77.44941841,holti,Pepaya
25.86591646,155.8891374,76.38792642,holti,Pepaya
29.45072032,146.4400311,75.47901552,holti,Pepaya
26.69174733,160.3727048,79.44210602,holti,Pepaya
25.21806533,163.4063827,74.87404904,holti,Pepaya
26.0062842,138.5895758,78.89619842,holti,Pepaya
25.08356204,121.9670166,78.20572956,holti,Pepaya
27.61053197,155.0957322,73.83366049,holti,Pepaya
28.39197822,117.4351948,71.58515809,holti,Pepaya
28.53211826,152.4312921,78.50122577,holti,Pepaya
25.14601475,162.3265625,77.48489989,holti,Pepaya
25.97767053,159.6158167,70.7502832,holti,Pepaya
25.57306216,113.788221,76.00177756,holti,Pepaya
29.3734805,164.2348358,72.57285587,holti,Pepaya
26.23787428,138.5768004,77.29992855,holti,Pepaya
25.96974549,126.6096037,77.68523121,holti,Pepaya
27.35972654,107.7662382,72.10919517,holti,Pepaya
26.79669954,163.1458531,74.09147143,holti,Pepaya
26.29415888,107.6798583,74.24872547,holti,Pepaya
26.67613817,107.1265181,76.18695552,holti,Pepaya
29.3997214,150.8836944,77.25633327,holti,Pepaya
25.47762249,158.5353571,73.87188322,holti,Pepaya
26.62202269,141.2831453,77.4498004,holti,Pepaya
29.97737807,151.8453065,76.42466959,holti,Pepaya
28.0871274,100.918197,76.62152166,holti,Pepaya
29.08010166,133.521357,75.47466867,holti,Pepaya
28.32663002,120.4651008,77.74249326,holti,Pepaya
27.91467867,136.7749649,71.35036444,holti,Pepaya
25.70572283,165.9608138,72.5801775,holti,Pepaya
25.88967671,101.9875307,74.61552414,holti,Pepaya
29.19436233,125.704393,78.50834578,holti,Pepaya
29.46711965,135.0258998,76.12494565,holti,Pepaya
25.23772952,160.7845266,78.65695012,holti,Pepaya
28.4713455,159.4116005,71.41684427,holti,Pepaya
27.9866141,131.6855872,78.48318794,holti,Pepaya
25.22173094,147.662649,73.13051311,holti,Pepaya
28.50749438,138.691689,75.44747592,holti,Pepaya
25.6661759,137.6083898,71.01772415,holti,Pepaya
28.32049336,147.7953119,78.87932493,holti,Pepaya
25.05201539,143.8930294,76.43528116,holti,Pepaya
27.26486989,149.9017354,79.68197522,holti,Pepaya
28.8202219,121.1169603,74.24730625,holti,Pepaya
27.51864584,106.8894965,78.91205753,holti,Pepaya
26.9041324,101.0356348,70.97229634,holti,Pepaya
28.46700528,158.7158144,76.39281267,holti,Pepaya
28.40621326,142.042141,70.80273014,holti,Pepaya
26.21221744,154.6156255,79.95334709,holti,Pepaya
26.57152925,164.2302229,79.44459004,holti,Pepaya
27.32976037,125.6327414,75.89255371,holti,Pepaya
27.68702081,126.4766478,74.27558291,holti,Pepaya
28.26243763,116.7047867,74.923526,holti,Pepaya
29.11048241,135.3774941,74.97648709,holti,Pepaya
29.60917715,140.895042,76.35700063,holti,Pepaya
26.24779328,138.2125953,77.58338627,holti,Pepaya
25.73923962,162.9378319,70.9050722,holti,Pepaya
27.36805725,125.8556905,78.81286573,holti,Pepaya
25.68330723,131.85169,71.50000444,holti,Pepaya
25.9258507,145.3896965,73.32659193,holti,Pepaya
28.45691992,126.3375909,77.79534862,holti,Pepaya
27.32867546,163.0858333,72.9555258,holti,Pepaya
29.43118827,161.4955378,78.04207865,holti,Pepaya
27.04995011,120.8273328,77.00349217,holti,Pepaya
25.63003021,112.8707787,77.91249267,holti,Pepaya
27.54224131,113.4443229,76.13726664,holti,Pepaya
26.41208731,134.2541448,74.27369213,holti,Pepaya
26.58175693,135.4725588,77.74575676,holti,Pepaya
26.33793825,129.1075869,79.80135685,holti,Pepaya
28.55431837,117.237322,72.60161234,holti,Pepaya
27.11656854,105.1064328,76.62856925,holti,Pepaya
28.60841543,101.6463451,78.14874144,holti,Pepaya
25.85820269,153.0290581,77.03900636,holti,Pepaya
28.17748443,108.5001529,71.0131782,holti,Pepaya
25.79165279,162.362833,75.02951714,holti,Pepaya
29.8153965,141.8318307,70.46552911,holti,Pepaya
28.15925961,146.8542061,78.76349572,holti,Pepaya
27.76637736,113.4497407,79.14564183,holti,Pepaya
27.58729356,105.7665942,73.66674144,holti,Pepaya
29.4665873,124.9053001,70.79041085,holti,Pepaya
25.77572582,114.6113223,70.41561994,holti,Pepaya
28.26814537,118.1243655,74.83845987,holti,Pepaya
28.85216077,108.3648698,78.93864607,holti,Pepaya
27.73275777,138.0612281,76.35315172,holti,Pepaya
27.38364829,123.7980171,75.97140548,holti,Pepaya
25.25538954,152.1807145,75.1635062,holti,Pepaya
28.86061183,100.334737,75.96185094,holti,Pepaya
29.49792725,112.4688868,77.48755433,holti,Pepaya
28.88912,150.4367,76.56732,holti,Pepaya
23.9,373,89.1,holti,Cabai Rawit
23.8,367,89.1,holti,Cabai Rawit
24.8,378,85.3,holti,Cabai Rawit
25.5,193,79.9,holti,Cabai Rawit
25.9,380,80.2,holti,Cabai Rawit
25.4,175,82.3,holti,Cabai Rawit
25.7,2,71,holti,Cabai Rawit
26.6,8,69.8,holti,Cabai Rawit
26.8,100,69.7,holti,Cabai Rawit
27.5,17,70.5,holti,Cabai Rawit
25,100,85.8,holti,Cabai Rawit
25.2,223,86.1,holti,Cabai Rawit
24.8,292,84.1,holti,Cabai Rawit
24.5,298,85.5,holti,Cabai Rawit
25.1,359,85.9,holti,Cabai Rawit
25.5,190,82.8,holti,Cabai Rawit
25.8,209,82.9,holti,Cabai Rawit
25.4,209,81.4,holti,Cabai Rawit
25.6,14,76.8,holti,Cabai Rawit
25.8,43,74.2,holti,Cabai Rawit
26.7,37,70.4,holti,Cabai Rawit
25.2,324,83.4,holti,Cabai Rawit
24.9,407,85.2,holti,Cabai Rawit
24.9,267,83.5,holti,Cabai Rawit
23.5,217.23,85.6,holti,Cabai Rawit
23,391.38,88,holti,Cabai Rawit
23.5,33.65,84.8,holti,Cabai Rawit
23.8,173.91,86.3,holti,Cabai Rawit
23.9,72,79.5,holti,Cabai Rawit
24.1,5.39,77.2,holti,Cabai Rawit
23.7,6,72.6,holti,Cabai Rawit
23.9,0,68.5,holti,Cabai Rawit
24.6,0.27,66.1,holti,Cabai Rawit
26.1,1.42,65.8,holti,Cabai Rawit
25.8,55.77,75.7,holti,Cabai Rawit
24.9,73.75,80.2,holti,Cabai Rawit
25.3,309,86,holti,Cabai Rawit
25.4,396,85,holti,Cabai Rawit
26,206,84,holti,Cabai Rawit
26.7,118,80,holti,Cabai Rawit
25.9,23,78,holti,Cabai Rawit
25,77,80,holti,Cabai Rawit
24.1,4,78,holti,Cabai Rawit
24.1,1,76,holti,Cabai Rawit
25.4,4,75,holti,Cabai Rawit
26.5,1,75,holti,Cabai Rawit
26.4,262,82,holti,Cabai Rawit
26,263,86,holti,Cabai Rawit
26.6,250.5,82,holti,Kacang Panjang
26.3,267.5,85,holti,Kacang Panjang
26.1,350.6,86,holti,Kacang Panjang
26.5,204.1,84,holti,Kacang Panjang
26.2,742.6,84,holti,Kacang Panjang
25,30,83,holti,Kacang Panjang
24.2,8.1,82,holti,Kacang Panjang
24.8,19.8,79,holti,Kacang Panjang
24.8,19.8,80,holti,Kacang Panjang
26,179.4,81,holti,Kacang Panjang
26.3,247.7,84,holti,Kacang Panjang
25.5,289.5,86,holti,Kacang Panjang
25.3,373,88,holti,Cabai Rawit
25.8,233,84,holti,Cabai Rawit
25.7,348,85,holti,Cabai Rawit
25.8,154,81,holti,Cabai Rawit
26.1,54,81,holti,Cabai Rawit
25.9,200,82,holti,Cabai Rawit
24.5,38,80,holti,Cabai Rawit
25,11,80,holti,Cabai Rawit
25.5,134,80,holti,Cabai Rawit
26.2,44,80,holti,Cabai Rawit
25.5,562,79,holti,Cabai Rawit
26.2,258,86,holti,Cabai Rawit
25.8,183,84,holti,Kubis
25.7,328,85,holti,Kubis
26.1,242,85,holti,Kubis
25.8,266,84,holti,Kubis
26.5,253,82,holti,Kubis
25.4,141,82,holti,Kubis
24.9,11,79,holti,Kubis
25,66,79,holti,Kubis
25.5,165,80,holti,Kubis
25.2,578,86,holti,Kubis
25.5,429,87,holti,Kubis
25.9,278,83,holti,Kubis
26.1,179,82,holti,Kubis
25.6,314,86,holti,Kubis
25.8,212,82,holti,Kubis
26.2,185,85,holti,Kubis
25.6,103,80,holti,Kubis
25.4,74,82,holti,Kubis
24,107,80,holti,Kubis
24.1,0,80,holti,Kubis
25.1,0,73,holti,Kubis
27.4,14,73,holti,Kubis
27.5,81,77,holti,Kubis
26.9,131,79,holti,Kubis
26.05488188,145.6701709,82.30862473,tanpang,Padi
24.65825066,158.0592822,84.58776554,tanpang,Padi
24.7537112,155.8920932,82.00077284,tanpang,Padi
24.07653742,152.8903884,84.83781908,tanpang,Padi
25.36949885,129.9858213,80.75580706,tanpang,Padi
23.16002323,149.7919761,83.39025581,tanpang,Padi
24.8291228,137.0866133,80.483236,tanpang,Padi
24.44183006,128.0955337,83.4473868,tanpang,Padi
25.98423804,154.3192859,84.6255626,tanpang,Padi
25.70129324,164.9639396,80.10230287,tanpang,Padi
23.68890615,133.1992485,81.9423431,tanpang,Padi
25.02577976,158.018846,82.61577127,tanpang,Padi
